text,Joy,Hate,Love,Sorrow,Anxiety,Surprise,Anger,Expect
看着短信，我笑着哭了。,1,0,0,0,1,0,0,0
不知道，她可曾在摆滩的时候，想起过一个向她傻示好的男孩子？,0,0,1,0,1,0,0,0
我们知道真相之后，又能怎么样？,0,0,0,0,1,0,1,0
什么情人节要送自己爱人多少只玫瑰，（其实早就为情人定下了足够的玫瑰和丰盈的晚餐，为爱人买花朵是为了让爱人不怀疑自己晚上的外出和晚归）；什么过年要和孩子和爱人一起去旅游（其实过节后和情人的机票早就定好了，去的地方不甚遥远——欧洲十五日游，借口是出差。,0,1,0,0,0,0,1,0
有几个朋友不太见面，从博客上追踪我的消息，关心我的情况。,0,0,0,0,0,0,0,1
就说，没换过水，还没死掉。,0,0,0,0,1,0,0,0
是否会有一个孤单的女子，和我一样眺望？,0,0,0,0,1,0,0,0
提议二位“义接金兰”，主要是觉得您二位尽管肤色不同、背景不同、境遇不同，但都是彻头彻尾的政客。,0,1,0,0,0,0,0,1
我就纳了闷了，网友当中咋有这么多“好事之徒”呢？,0,1,0,0,1,0,0,0
这就像抛出一个线头，大家可以攀缘而上，各取所需。,1,0,1,0,0,0,0,0
只是，在最开始那几年，我误解了爱情的涵义！,0,0,0,0,1,0,0,0
因此，２００８年，有些人应该忏悔，但是中国的这些人从来没有忏悔之心。,0,1,0,0,1,0,1,0
于是，他们拥抱。,0,0,1,0,0,0,0,0
下课了，这个班的小孩子和家长与下个班的学员和家长都挤在狭窄的走廊和更衣室里换衣服，不是一般地热闹哈！,1,0,0,0,0,0,0,0
一言不合，即会大吵大闹，气到手足冰凉，全身发抖。,0,0,0,0,0,0,1,0
后悔自己只顾沉迷于自己的安静与快乐中，而忽略了外婆的不安与孤独。,0,1,0,0,0,0,1,0
如果城管能打出一个良好的城市环境，我想那才是社会的悲哀！,0,1,0,1,0,0,0,0
水西门外面就是汉江，过去是下汉口的著名码头，这条小巷不知承载过几多繁华夜市。,0,0,1,0,0,0,0,0
还有一件事压在我的心头，总不好意思给你说。,0,0,0,0,1,0,0,0
自己有政协委员的身份，说出的话要负责，没经过大脑认真思考的话就不要说。,0,0,0,0,0,0,1,1
下雪了，这是今冬第一次飘雪，看着窗外，那漫天的“花瓣”轻轻的撒向人间，周围静极了。,0,0,1,0,0,0,0,0
别老拿８０后说事,0,0,0,0,0,0,1,1
爱情的时间能够延续多久，几个星期，几个月，还是几年？,0,0,0,0,1,0,0,0
还不如乖乖拿出居住证或者户口簿啥的，大事化小、小事化了经济高效。,1,0,1,0,0,0,0,0
事后，再细细玩味“夜雨尘香”这四个字，觉得很符合自己的性情，也很衬这个空间的风格：朴素，低调，并透着点小女子的浪漫气息。,0,0,1,0,0,0,0,0
听他的爸爸妈妈说，有时候他还会侧着身子睡，像个小大人一样；有时候他喜欢头朝下趴在床上，两只小腿使劲地向后蹬，两只小手也四处乱抓，好像迫不及待地要学会爬。,0,0,1,0,0,0,0,1
在一片森林里隐藏着一只能为人带来幸福的青鸟，因此就有好多人倾其所有去寻找它。,0,0,1,0,0,0,0,1
突然想起了那家“伤心粉”小店，于是，穿戴整齐，打开房门，把自己丢进冬日的寒冷里。,0,0,1,0,0,0,0,0
你还有苦吗？,0,0,0,0,0,0,0,1
当前公务员加薪却宛如“先天下之乐而乐，后天下之忧而忧”，因此是可耻的。,0,1,0,0,0,0,1,0
迷离的灯光闪耀在这宽阔的礼堂，外边小雨依旧缠绵的唱着爱的情歌，爱情在这个美丽的春天继续，将无悔唱到了永恒。,0,0,1,0,0,0,0,0
买了一本有关猫的书，很专业，读来流畅。,0,0,1,0,0,0,0,0
如果菲尔普斯能成功戒掉毒瘾，并且重新以一个健康的形象出现在下届甚至下下届奥运会的泳池里，以他的天赋，塑造另一个伟大的传奇应该不是神话！,0,0,1,0,0,0,0,1
我们对自来水有着天然的不信任，因为自来水的可信度不高，尽管我们每天都在用。,0,1,0,0,0,0,0,0
希望兄弟姐妹们不要停止对灾区的关注，有钱出钱，有物捐物．今天多做这一分善举，我们的生活依然如往日般平淡，但如果你没抓住这一分，你必将终生为此自责和遗憾．,0,0,1,1,0,0,0,1
常常在人群中看到一些熟悉的老人，感觉他很像我老爸，常常误以为是的呢，而从来就没有看见过有像老妈那样的身影！,0,1,0,1,0,0,0,0
婆婆倒是对她偶尔的出错，不会责骂，可更多的是冷冷的目光，还夹杂着一些不信任。,0,0,0,0,1,0,1,0
但是，在这过去的２９２０个日日夜夜，随着中国的飞跃发展，伴着中日友好的深化和升华，博协留下了一串串坚实的脚印，谱写了一曲曲动人的赞歌，取得了一个个可喜的成就。,1,0,1,0,0,0,0,0
心愿树果真长出了许多叶片。,1,0,0,0,0,0,0,0
奥运，是我们的历史现场，所有的叙说都将它当作中华民族的又一历史高潮，这种历史的兴奋深入到每一个人内心。,1,0,1,0,0,0,0,0
不仅没有，相反你还会是一个幸福无比的人。,1,0,1,0,0,0,0,0
当前公务员加薪却宛如“先天下之乐而乐，后天下之忧而忧”，因此是可耻的。,0,1,0,0,0,0,0,0
爱情是属于人生中最精彩的部分，也是一种精神上的最大需求。,0,0,1,0,0,0,0,0
渐渐地，我们看到一些名牌服装也在向这方面迈进。,0,0,1,0,0,0,0,0
至少，我现在觉得，我能用两种文字写作，而且从中获取私人的体验，正是这样的天空赐予我的新的生命。,1,0,1,0,0,0,0,0
一个我挚爱的好友，我们曾经是那样的熟悉，那三年形影不离，他给了我太多的关爱，呵护着我就像他手里的珍珠，在我生命的轮盘上深深的刻下了他的身影。,1,0,1,0,0,0,0,0
所以，好的小说，其实是不急着签约的。,1,0,0,0,0,0,0,0
我们要好好珍惜！,1,0,1,0,0,0,0,1
前些年，曾有一个书法组织借鉴围棋中的段位搞起了书法段位评级，但也没有制定出细致并且可供操作的等级标准。,0,0,0,0,1,0,0,0
秋天，大树撒下片片金黄的落叶，如同金黄的幕布，为女孩上演一幕别样美丽的景致。,0,0,1,0,0,0,0,0
这里散落着无数行者的脚印、恋人的眼泪、重逢的喜悦和诀别的惆怅。,0,0,0,1,1,0,0,0
多难兴邦，我们不渴望经历灾难，然而，我们却能从灾难中寻找力量。,0,0,0,1,0,0,0,1
这不仅是别离的泪。,0,0,0,1,0,0,0,0
静静地走上了死亡之路，我只是一颗剔透的晶莹的雪花，宛如尘埃一样，永远不会有人记住我什么时来什么时去，只有可能的文字中有着我那一点点地记录。,0,0,0,1,0,0,0,0
不得意时，我想找到自己的位；置，明天应该明确几个问题：,0,0,0,0,0,0,0,1
拿着你挂掉的电话，我对着话筒说道：爸爸，生日快乐！,1,0,1,0,0,0,0,0
人与动物的不和谐当事人一般都不会知道，即便有了后果可能仍茫然不知。,0,1,0,0,1,0,0,0
可是，骨子里不安分的细胞就象虫子一样，天天咬得我难受，所以我又选择了在工作之外自己创业。,0,0,0,0,1,0,0,1
在床上辗转反侧，鼻塞严重，无法入睡，一早闹钟响起，孩子竟先醒了，叫我起床，今天学校有升旗仪式，不能迟到。,0,1,0,0,1,0,0,0
我普通话不行，夹带着严重的家乡口音。,0,0,0,0,1,0,0,0
书上和主人都告诉我，这种猫叫布偶猫，温顺老实，恬静文雅，会成为你愉悦的伴侣。,1,0,1,0,0,0,0,0
头一天诺诺就兴奋的说：“我把日历划完了！,1,0,0,0,0,0,0,0
人生苦短，读自己爱读的书就行了。,1,0,0,0,1,0,0,0
如果你真了解我的话，你就会知道有时虽然我口上不答应或不同意，其实我内心都会支持着你。,0,0,1,0,0,0,0,0
怒极反笑，喜极而泣，人在巨大的惊喜或者幸福之前，一时难以找到最好的表达情感的方式，而泪水往往先之一步淋漓而出。,0,0,1,0,0,0,0,0
一句甜蜜的话语，一个温情的笑脸，都会让你心潮起伏，激动不已；思念是最容易满足的，一个电话的问候，一个网络的祝福，都会让你精神倍增，开心快乐。,1,0,1,0,0,0,0,0
男人和女人可以是最好的朋友，也可以在瞬间变成最大的敌人，这是因为在感情的事情上处理不当造成的。,0,0,0,0,1,0,0,0
季节变化有时已经让人难以捉摸，但人却只会是年复一年日复一日的奔忙于生计。,0,0,0,1,1,0,0,1
看着窗外淅淅沥沥的雨，你依旧站在那里，我知道你心里在渴望我突然出现在你面前。,0,0,0,1,0,0,0,1
而公牛仔却悲惨地被判处死刑并且立即执行，血清被卖到制药厂，尸身被肢解后送入超市，涌入市场经济的大潮。,0,1,0,1,0,0,1,0
如果演员是为演红楼梦自愿整容，我们还能理解，毕竟机会难得。,0,0,0,0,0,0,0,1
听着，那些给假货代言的明星们,0,1,0,0,0,0,0,0
我心里素质差，感到特别害怕，不断的想分的事，我给小姐打了电话，她说老师不会那样的，我像得到了安慰一时间特别高兴，回到寝，他们说你考的怎么样？,1,0,0,0,1,0,0,0
宝宝学跳芭蕾舞,0,0,1,0,0,0,0,0
从事件本身的结果和公众的普遍认知来看，至少是真是假以及对陕西政府的恶劣形象早已经形成了共识，至少就连案件的审判弄虚作假并草草收场都显而易见且众所周知。,0,1,0,0,1,0,0,0
游牧民族的商业能力在巴扎里感受清晰。,0,0,1,0,0,0,0,0
你偶尔在辛苦工作了一天之后，看到老板不在办公室，就想给自己放个小假，打开游戏玩一玩。,1,0,1,0,0,0,0,0
至于雕像会不会放到钱江新城也没准。,0,0,0,1,1,0,0,0
对运动员，陷入作伪疑云，即使不意味着人格形象的失败，至少是无尽的烦恼，以及内心的冲突。,0,1,0,1,1,0,0,0
现在，应该算是一周年纪念了。,1,0,0,0,0,0,0,0
我默默在注视着你，脚步背叛了我的心，一动不动地站在原地。,0,0,0,0,1,0,0,0
咱们航空公司里的不少人潜意识里，还把自己定位在国家干部序列，还觉得自己不是服务机构呢，所以该晚点晚点，该返航返航，该发文就发文，表功时报盈利，涨价时报亏损……民航业还有不少人建议，把燃油附加费的涨价权利交给公司，公司想涨了说个数，组织只管下命令。,0,1,0,0,0,0,0,0
毕业聚会上，所有的灯光一熄，一片漆黑。,0,1,0,0,0,0,0,0
难道让洋溢新鲜和冲动的话题就这样夭折，我有点不甘心，就一个人躲在房间里翻找有关流浪的书。,0,0,0,0,0,0,0,1
没过多久，我又被告知再去一个类似的活动，大家都很兴奋，要照方抓药再来一回。,1,0,0,0,0,0,0,0
走的最多最长，而且永远都走不完的路这就是心灵之路。,0,0,1,0,0,0,0,0
你只是在心底深处为这个人设置了一处小小的空间，静静地固守着那份美好的回忆。,0,0,1,0,0,0,0,0
要说这次事件的唯一好处是它教会了我们，面对亦真亦假的传闻，甚至是一些貌似确凿的媒体报道，我们应该擦亮眼睛，理清思路，明辨是非，切忌恐慌，乱了自己的方寸。,0,0,0,0,1,0,0,1
主要是因为，雕像这东西长期沾染着一种神圣的色彩。,0,1,0,0,1,0,0,0
也就在那样的时候，你才会清晰地意识到，世界如此大，人多如蝼蚁，而值得你想念的也不过两三人。,0,0,0,0,1,0,0,0
从今天开始博协有了一个家！,1,0,1,0,0,0,0,0
等待了四年，等到你大学毕业那年，我却远行去了南方。,0,0,0,1,1,0,0,0
当年少的时候，要勤力读书，希望考上大学；大学毕业，希望有一份好工作；有工作了，要为房子奋斗，随后结婚生子了，就要为子女的抚养及教育操心；当子女长大了，要为子女的工作、婚姻操心；子女结婚了，本人也老了，但心仍旧是放不下。,0,0,0,0,1,0,0,1
撒旦的使者在我们身上找到了安逸的快捷，他们用我们的软弱为他们制造了一座座华丽的殿堂。,0,1,0,1,0,0,1,0
往往帮我的人又是我从来没为她们做过什么的。,0,0,0,1,0,0,0,0
”。,0,0,1,0,0,0,0,0
在家爆睡了以后，开车去神户市中心的一家咖啡馆，目的是为了喝口美味的咖啡，另外一个目的是想仔细看看咖啡伴侣何以妙趣横生？,0,0,1,0,0,0,0,1
也曾很努力的安慰自己说：要学会宽容，要宽容并感激那些曾伤害你的人，因为他磨练了你的心智；要宽容并感激那些欺骗过你的人，因为他增进了你的智慧；　要宽容并感激那些绊倒你的人，因为他强化了你的双腿；要宽容并感激那些斥责你的人，因为他提醒了你的缺点……,1,0,1,0,0,0,0,1
可是，老秃的好景不长，最近一些日子老秃也病了，它有时身体放扁，躺在缸底一动不动，只能通过它的腮在呼吸才可以证明它还活着。,0,0,0,0,1,0,0,0
假设央行真的增发奥运纪念钞了，我是否也要星夜到银行门口打地铺，排队争购那不一定买得到的纪念钞？,0,0,0,0,1,0,1,0
在车上的时候他很关切地问了很多，我礼貌的回答，到家了也报了平安，他回“恩乖，好好休息”的时候我冷笑一下，要是以前可能又会心里乐了，现在这种暧昧就让它这么结束吧￣￣￣,0,1,0,0,0,0,0,1
却显得如此落寞。,0,0,0,1,1,0,0,0
在城市地名中，取名“村”的比比皆是，我们的生活中早已习以为常，比如把新小区称为“ＸＸ新村”，谁也不会认为这个村是“农村”的村。,0,1,0,0,0,0,0,0
我们十分痛心地看到，在中央的三令五申和各界的声讨鞭挞之下，耗资惊人的豪衙依旧前赴后继，各领风骚，影响恶劣，舆论哗然，公众对此深恶痛绝。,0,1,0,0,0,0,1,0
就这样睁着双眼，躲在黑暗的角落里，看着光明一点一点地吞噬黑夜，我思念如水。,0,0,0,1,0,0,0,0
最近，买了很多衣服，有时候在房间里试穿，老公总觉得我无聊，却也从不怪我爱花钱。,1,0,1,0,0,0,0,0
正是因为找不到前进的方向，才会时时的回过头，看来时的路。,0,0,0,1,0,0,0,0
亲戚朋友家的，大老远来拜年，孩子们嘻嘻闹闹的，高兴啊，一人一个，也给着乐。,1,0,0,0,0,0,0,0
看着顺着指尖流淌而下的水滴，真的好想让它们多停留一刻，多给我一些温情的驻足，但我又怎能那么自私的阻挡它们前行的意志和愿望，脚下才是它们要去的方向。,0,0,1,0,0,0,0,0
我定的回程机票原先是２月１５日，后来掐指一算，开学时间是１６日，耽误了开学可不是小事，于是干脆提前到１月２２日回洛杉矶。,0,0,0,0,1,0,0,0
他的手机密码是她设定的，很快她的猜测得到证实。,0,0,0,0,1,0,0,0
谢谢！,1,0,1,0,0,0,0,0
当我看见英国《每日电讯报》记者拍摄的一个丈夫将亡妻绑在身上，骑摩托车载她去当地的太平间，给她最后一个爱时，我如同电击一般，他给死者的尊严实际上是告诉上苍，他们不枉为夫妻一场！,0,0,1,1,0,0,0,0
